state,new,year,parlimen,area,overlap_pct,n_duns,duns
Negeri Sembilan,P.128 Seremban,2003,P.128 Seremban,510,98.55,6,"N.09 Lenggeng, N.10 Nilai, N.11 Lobak, N.12 Temiang, N.13 Sikamat, N.14 Ampangan"
Negeri Sembilan,P.128 Seremban,1994,P.117 Seremban,580,93.15,5,"N.18 Nilai, N.19 Lenggeng, N.20 Senawang, N.21 Ampangan, N.22 Lobak"
Negeri Sembilan,P.128 Seremban,1984,P.107 Seremban,551,95.59,4,"N.17 Lenggeng, N.18 Ampangan, N.19 Rahang, N.20 Sungai Ujong"
Negeri Sembilan,P.128 Seremban,1974,P.090 Mantin,734,89.07,4,"N.05 Lenggeng, N.06 Pantai, N.07 Labu, N.08 Rantau"
Negeri Sembilan,P.128 Seremban,1974,P.091 Seremban,358,10.18,4,"N.09 Rasah, N.10 Rahang, N.11 Sungai Ujong, N.12 Terentang"
Negeri Sembilan,P.128 Seremban,1959,P.084 Seremban Barat,577,67.66,3,"N.22 Lenggeng, N.23 Labu, N.24 Bukit Nanas"
Negeri Sembilan,P.128 Seremban,1959,P.080 Seremban Timor,381,31.62,3,"N.05 Rantau, N.06 Sungei Ujong, N.07 Rahang"
Negeri Sembilan,P.128 Seremban,1955,P.026 Seremban,958,99.28,0,
Negeri Sembilan,P.129 Kuala Pilah,2018,P.129 Kuala Pilah,1036,100.0,5,"N.15 Juasseh, N.16 Seri Menanti, N.17 Senaling, N.18 Pilah, N.19 Johol"
Negeri Sembilan,P.129 Kuala Pilah,2003,P.129 Kuala Pilah,1038,99.47,5,"N.15 Juasseh, N.16 Seri Menanti, N.17 Senaling, N.18 Pilah, N.19 Johol"
Negeri Sembilan,P.129 Kuala Pilah,1994,P.116 Kuala Pilah,1037,99.28,5,"N.13 Juasseh, N.14 Senaling, N.15 Johol, N.16 Pilah, N.17 Seri Menanti"
Negeri Sembilan,P.129 Kuala Pilah,1984,P.106 Kuala Pilah,1017,87.92,4,"N.13 Juasseh, N.14 Johol, N.15 Pilah, N.16 Seri Menanti"
Negeri Sembilan,P.129 Kuala Pilah,1984,P.104 Jempol,1205,11.03,4,"N.05 Serting, N.06 Batu Kikir, N.07 Bahau, N.08 Palong"
Negeri Sembilan,P.129 Kuala Pilah,1974,P.092 Kuala Pilah,1064,88.07,4,"N.13 Seri Menanti, N.14 Ulu Muar, N.15 Pilah, N.16 Johol"
Negeri Sembilan,P.129 Kuala Pilah,1974,P.089 Jelebu,2062,10.27,4,"N.01 Kuala Klawang, N.02 Pertang, N.03 Bahau, N.04 Jempol"
Negeri Sembilan,P.129 Kuala Pilah,1959,P.079 Kuala Pilah,892,85.43,4,"N.01 Sri Menanti, N.02 Johol, N.03 Ulu Muar, N.04 Pilah"
Negeri Sembilan,P.129 Kuala Pilah,1959,P.083 Jelebu-Jempol,3010,13.31,5,"N.17 Kuala Klawang, N.18 Pertang, N.19 Bahau, N.20 Rompin, N.21 Jempol"
Negeri Sembilan,P.129 Kuala Pilah,1955,P.024 Negri Sembilan Utara,3903,98.74,0,
Negeri Sembilan,P.130 Rasah,2018,P.130 Rasah,235,100.0,5,"N.20 Labu, N.21 Bukit Kepayang, N.22 Rahang, N.23 Mambau, N.24 Seremban Jaya"
Negeri Sembilan,P.130 Rasah,2003,P.130 Rasah,226,91.67,5,"N.20 Labu, N.21 Bukit Kepayang, N.22 Rahang, N.23 Mambau, N.24 Senawang"
Negeri Sembilan,P.130 Rasah,1994,P.118 Rasah,398,94.72,5,"N.23 Labu, N.24 Temiang, N.25 Rahang, N.26 Mambau, N.27 Rantau"
Negeri Sembilan,P.130 Rasah,1984,P.108 Rasah,621,95.82,4,"N.21 Labu, N.22 Mambau, N.23 Jimah, N.24 Rantau"
Negeri Sembilan,P.130 Rasah,1974,P.090 Mantin,734,71.0,4,"N.05 Lenggeng, N.06 Pantai, N.07 Labu, N.08 Rantau"
Negeri Sembilan,P.130 Rasah,1974,P.091 Seremban,358,28.95,4,"N.09 Rasah, N.10 Rahang, N.11 Sungai Ujong, N.12 Terentang"
Negeri Sembilan,P.130 Rasah,1959,P.084 Seremban Barat,577,93.93,3,"N.22 Lenggeng, N.23 Labu, N.24 Bukit Nanas"
Negeri Sembilan,P.130 Rasah,1955,P.026 Seremban,958,99.92,0,
Negeri Sembilan,P.131 Rembau,2018,P.131 Rembau,638,100.0,4,"N.25 Paroi, N.26 Chembong, N.27 Rantau, N.28 Kota"
Negeri Sembilan,P.131 Rembau,2003,P.131 Rembau,631,97.85,4,"N.25 Paroi, N.26 Chembong, N.27 Rantau, N.28 Kota"
Negeri Sembilan,P.131 Rembau,1994,P.119 Telok Kemang,831,41.34,5,"N.28 Chembong, N.29 Linggi, N.30 Pasir Panjang, N.31 Si Rusa, N.32 Lukut"
Negeri Sembilan,P.131 Rembau,1994,P.115 Tampin,970,22.69,4,"N.09 Gemas, N.10 Gemencheh, N.11 Repah, N.12 Kota"
Negeri Sembilan,P.131 Rembau,1994,P.118 Rasah,398,19.14,5,"N.23 Labu, N.24 Temiang, N.25 Rahang, N.26 Mambau, N.27 Rantau"
Negeri Sembilan,P.131 Rembau,1994,P.117 Seremban,580,16.39,5,"N.18 Nilai, N.19 Lenggeng, N.20 Senawang, N.21 Ampangan, N.22 Lobak"
Negeri Sembilan,P.131 Rembau,1984,P.109 Telok Kemang,630,39.67,4,"N.25 Chembong, N.26 Linggi, N.27 Si Rusa, N.28 Pasir Panjang"
Negeri Sembilan,P.131 Rembau,1984,P.108 Rasah,621,26.35,4,"N.21 Labu, N.22 Mambau, N.23 Jimah, N.24 Rantau"
Negeri Sembilan,P.131 Rembau,1984,P.105 Tampin,999,24.14,4,"N.09 Gemas, N.10 Gemencheh, N.11 Repah, N.12 Kota"
Negeri Sembilan,P.131 Rembau,1974,P.091 Seremban,358,36.71,4,"N.09 Rasah, N.10 Rahang, N.11 Sungai Ujong, N.12 Terentang"
Negeri Sembilan,P.131 Rembau,1974,P.094 Tampin,1775,25.13,4,"N.21 Kota, N.22 Gemencheh, N.23 Gemas, N.24 Rompin"
Negeri Sembilan,P.131 Rembau,1974,P.093 Telok Kemang,706,19.93,4,"N.17 Jimah, N.18 Si Rusa, N.19 Pasir Panjang, N.20 Linggi"
Negeri Sembilan,P.131 Rembau,1974,P.090 Mantin,734,17.72,4,"N.05 Lenggeng, N.06 Pantai, N.07 Labu, N.08 Rantau"
Negeri Sembilan,P.131 Rembau,1959,P.081 Rembau-Tampin,1138,45.92,4,"N.08 Terentang, N.09 Kota, N.10 Tampin, N.11 Gemas"
Negeri Sembilan,P.131 Rembau,1959,P.080 Seremban Timor,381,31.35,3,"N.05 Rantau, N.06 Sungei Ujong, N.07 Rahang"
Negeri Sembilan,P.131 Rembau,1959,P.082 Port Dickson,702,19.48,5,"N.12 Jimah, N.13 Lukut, N.14 Si Rusa, N.15 Pasir Panjang, N.16 Linggi"
Negeri Sembilan,P.131 Rembau,1955,P.025 Negri Sembilan Selatan,1840,65.4,0,
Negeri Sembilan,P.131 Rembau,1955,P.026 Seremban,958,34.01,0,
Negeri Sembilan,P.132 Port Dickson,2018,P.132 Port Dickson,578,100.0,5,"N.29 Chuah, N.30 Lukut, N.31 Bagan Pinang, N.32 Linggi, N.33 Sri Tanjung"
Negeri Sembilan,P.132 Port Dickson,2003,P.132 Telok Kemang,587,99.67,5,"N.29 Chuah, N.30 Lukut, N.31 Bagan Pinang, N.32 Linggi, N.33 Port Dickson"
Negeri Sembilan,P.132 Port Dickson,1994,P.119 Telok Kemang,831,96.59,5,"N.28 Chembong, N.29 Linggi, N.30 Pasir Panjang, N.31 Si Rusa, N.32 Lukut"
Negeri Sembilan,P.132 Port Dickson,1984,P.109 Telok Kemang,630,64.38,4,"N.25 Chembong, N.26 Linggi, N.27 Si Rusa, N.28 Pasir Panjang"
Negeri Sembilan,P.132 Port Dickson,1984,P.108 Rasah,621,35.62,4,"N.21 Labu, N.22 Mambau, N.23 Jimah, N.24 Rantau"
Negeri Sembilan,P.132 Port Dickson,1974,P.093 Telok Kemang,706,99.16,4,"N.17 Jimah, N.18 Si Rusa, N.19 Pasir Panjang, N.20 Linggi"
Negeri Sembilan,P.132 Port Dickson,1959,P.082 Port Dickson,702,98.95,5,"N.12 Jimah, N.13 Lukut, N.14 Si Rusa, N.15 Pasir Panjang, N.16 Linggi"
Negeri Sembilan,P.132 Port Dickson,1955,P.025 Negri Sembilan Selatan,1840,98.95,0,
Negeri Sembilan,P.133 Tampin,2018,P.133 Tampin,856,100.0,3,"N.34 Gemas, N.35 Gemencheh, N.36 Repah"
Negeri Sembilan,P.133 Tampin,2003,P.133 Tampin,857,99.71,3,"N.34 Gemas, N.35 Gemencheh, N.36 Repah"
Negeri Sembilan,P.133 Tampin,1994,P.115 Tampin,970,95.97,4,"N.09 Gemas, N.10 Gemencheh, N.11 Repah, N.12 Kota"
Negeri Sembilan,P.133 Tampin,1984,P.105 Tampin,999,98.08,4,"N.09 Gemas, N.10 Gemencheh, N.11 Repah, N.12 Kota"
Negeri Sembilan,P.133 Tampin,1974,P.094 Tampin,1775,98.17,4,"N.21 Kota, N.22 Gemencheh, N.23 Gemas, N.24 Rompin"
Negeri Sembilan,P.133 Tampin,1959,P.081 Rembau-Tampin,1138,97.63,4,"N.08 Terentang, N.09 Kota, N.10 Tampin, N.11 Gemas"
Negeri Sembilan,P.133 Tampin,1955,P.025 Negri Sembilan Selatan,1840,97.63,0,
Melaka,P.134 Masjid Tanah,2018,P.134 Masjid Tanah,327,100.0,5,"N.03 Ayer Limau, N.05 Taboh Naning, N.01 Kuala Linggi, N.02 Tanjung Bidara, N.04 Lendu"
Melaka,P.134 Masjid Tanah,2003,P.134 Masjid Tanah,328,99.61,5,"N.01 Kuala Linggi, N.02 Tanjung Bidara, N.03 Ayer Limau, N.04 Lendu, N.05 Taboh Naning"
Melaka,P.134 Masjid Tanah,1994,P.120 Alor Gajah,369,99.91,5,"N.01 Kuala Linggi, N.02 Ramuan China, N.03 Melekek, N.04 Masjid Tanah, N.05 Sungai Udang"
Melaka,P.134 Masjid Tanah,1984,P.110 Alor Gajah,346,99.35,4,"N.01 Kuala Linggi, N.02 Sungai Bahru, N.03 Masjid Tanah, N.04 Kelemak"
Melaka,P.134 Masjid Tanah,1974,P.095 Alor Gajah,543,99.6,5,"N.01 Taboh Naning, N.02 Sungai Bahru, N.03 Machap, N.04 Kelemak, N.05 Masjid Tanah"
Melaka,P.134 Masjid Tanah,1959,P.087 Malacca Utara,516,99.63,5,"N.11 Sungei Bharu, N.12 Ramuan China, N.13 Masjid Tanah, N.14 Alor Gajah, N.15 Pulau Sebang"
Melaka,P.134 Masjid Tanah,1955,P.006 Malacca Luar,1370,99.63,0,
Melaka,P.135 Alor Gajah,2018,P.135 Alor Gajah,567,100.0,5,"N.07 Gadek, N.08 Machap Jaya, N.10 Asahan, N.06 Rembia, N.09 Durian Tunggal"
Melaka,P.135 Alor Gajah,2003,P.135 Alor Gajah,563,99.13,5,"N.06 Rembia, N.07 Gadek, N.08 Machap, N.09 Durian Tunggal, N.10 Asahan"
Melaka,P.135 Alor Gajah,1994,P.121 Selandar,565,98.78,5,"N.06 Pulau Sebang, N.07 Bukit Sedanan, N.08 Bukit Asahan, N.09 Durian Tunggal, N.10 Rembia"
Melaka,P.135 Alor Gajah,1984,P.111 Selandar,555,89.38,4,"N.05 Pulau Sebang, N.06 Kemuning, N.07 Tebong, N.08 Bukit Asahan"
Melaka,P.135 Alor Gajah,1974,P.096 Jasin,726,43.91,5,"N.06 Batang Melaka, N.07 Nyalas, N.08 Ayer Panas, N.09 Serkam, N.10 Sungei Rambai"
Melaka,P.135 Alor Gajah,1974,P.095 Alor Gajah,543,37.95,5,"N.01 Taboh Naning, N.02 Sungai Bahru, N.03 Machap, N.04 Kelemak, N.05 Masjid Tanah"
Melaka,P.135 Alor Gajah,1974,P.097 Batu Berendam,370,17.92,5,"N.11 Tanjong Minyak, N.12 Ayer Keroh, N.13 Ayer Molek, N.14 Sungai Udang, N.15 Bukit Rambai"
Melaka,P.135 Alor Gajah,1959,P.088 Malacca Selatan,853,66.25,5,"N.16 Batang Malaka, N.17 Rim, N.18 Jasin, N.19 Serkam, N.20 Sungei Rambai"
Melaka,P.135 Alor Gajah,1959,P.087 Malacca Utara,516,33.18,5,"N.11 Sungei Bharu, N.12 Ramuan China, N.13 Masjid Tanah, N.14 Alor Gajah, N.15 Pulau Sebang"
Melaka,P.135 Alor Gajah,1955,P.006 Malacca Luar,1370,99.44,0,
Melaka,P.136 Tangga Batu,2018,P.136 Tangga Batu,120,100.0,4,"N.11 Sungai Udang, N.12 Pantai Kundor, N.13 Paya Rumput, N.14 Kelebang"
Melaka,P.136 Tangga Batu,2003,P.136 Tangga Batu,125,98.29,4,"N.11 Sungai Udang, N.12 Pantai Kundor, N.13 Paya Rumput, N.14 Kelebang"
Melaka,P.136 Tangga Batu,1994,P.122 Batu Berendam,212,66.21,5,"N.11 Tangga Batu, N.12 Paya Rumput, N.13 Ayer Keroh, N.14 Bachang, N.15 Ayer Molek"
Melaka,P.136 Tangga Batu,1994,P.120 Alor Gajah,369,32.2,5,"N.01 Kuala Linggi, N.02 Ramuan China, N.03 Melekek, N.04 Masjid Tanah, N.05 Sungai Udang"
Melaka,P.136 Tangga Batu,1984,P.112 Batu Berendam,286,97.34,4,"N.09 Ayer Molek, N.10 Krubong, N.11 Tanjong Minyak, N.12 Sungai Udang"
Melaka,P.136 Tangga Batu,1974,P.097 Batu Berendam,370,98.4,5,"N.11 Tanjong Minyak, N.12 Ayer Keroh, N.13 Ayer Molek, N.14 Sungai Udang, N.15 Bukit Rambai"
Melaka,P.136 Tangga Batu,1959,P.085 Malacca Tengah,283,98.15,5,"N.01 Tanjong Kling, N.02 Bukit Rambai, N.03 Batu Berendam, N.04 Semabok, N.05 Kandang"
Melaka,P.136 Tangga Batu,1955,P.005 Malacca Central,299,98.97,0,
Melaka,P.137 Hang Tuah Jaya,2018,P.137 Hang Tuah Jaya,117,100.0,4,"N.15 Pengkalan Batu, N.16 Ayer Keroh, N.17 Bukit Katil, N.18 Ayer Molek"
Melaka,P.137 Hang Tuah Jaya,2003,P.137 Bukit Katil,127,94.84,4,"N.15 Bachang, N.16 Ayer Keroh, N.17 Bukit Baru, N.18 Ayer Molek"
Melaka,P.137 Hang Tuah Jaya,1994,P.122 Batu Berendam,212,91.73,5,"N.11 Tangga Batu, N.12 Paya Rumput, N.13 Ayer Keroh, N.14 Bachang, N.15 Ayer Molek"
Melaka,P.137 Hang Tuah Jaya,1984,P.112 Batu Berendam,286,92.01,4,"N.09 Ayer Molek, N.10 Krubong, N.11 Tanjong Minyak, N.12 Sungai Udang"
Melaka,P.137 Hang Tuah Jaya,1974,P.097 Batu Berendam,370,89.5,5,"N.11 Tanjong Minyak, N.12 Ayer Keroh, N.13 Ayer Molek, N.14 Sungai Udang, N.15 Bukit Rambai"
Melaka,P.137 Hang Tuah Jaya,1959,P.085 Malacca Tengah,283,95.34,5,"N.01 Tanjong Kling, N.02 Bukit Rambai, N.03 Batu Berendam, N.04 Semabok, N.05 Kandang"
Melaka,P.137 Hang Tuah Jaya,1955,P.005 Malacca Central,299,98.22,0,
Melaka,P.138 Kota Melaka,2018,P.138 Kota Melaka,62,100.0,5,"N.19 Kesidang, N.20 Kota Laksamana, N.21 Duyong, N.22 Bandar Hilir, N.23 Telok Mas"
Melaka,P.138 Kota Melaka,2003,P.138 Kota Melaka,49,69.66,5,"N.19 Kesidang, N.20 Kota Laksamana, N.21 Duyong, N.22 Bandar Hilir, N.23 Telok Mas"
Melaka,P.138 Kota Melaka,2003,P.137 Bukit Katil,127,19.43,4,"N.15 Bachang, N.16 Ayer Keroh, N.17 Bukit Baru, N.18 Ayer Molek"
Melaka,P.138 Kota Melaka,1994,P.123 Kota Melaka,47,61.23,5,"N.16 Tengkera, N.17 Durian Daun, N.18 Bandar Hilir, N.19 Duyong, N.20 Alai"
Melaka,P.138 Kota Melaka,1994,P.122 Batu Berendam,212,32.04,5,"N.11 Tangga Batu, N.12 Paya Rumput, N.13 Ayer Keroh, N.14 Bachang, N.15 Ayer Molek"
Melaka,P.138 Kota Melaka,1984,P.113 Kota Melaka,39,49.97,4,"N.13 Tranquerah, N.14 Kubu, N.15 Durian Daun, N.16 Bandar Hilir"
Melaka,P.138 Kota Melaka,1984,P.112 Batu Berendam,286,30.88,4,"N.09 Ayer Molek, N.10 Krubong, N.11 Tanjong Minyak, N.12 Sungai Udang"
Melaka,P.138 Kota Melaka,1984,P.114 Jasin,441,12.57,4,"N.17 Serkam, N.18 Ayer Panas, N.19 Rim, N.20 Sungai Rambai"
Melaka,P.138 Kota Melaka,1974,P.097 Batu Berendam,370,62.69,5,"N.11 Tanjong Minyak, N.12 Ayer Keroh, N.13 Ayer Molek, N.14 Sungai Udang, N.15 Bukit Rambai"
Melaka,P.138 Kota Melaka,1974,P.098 Kota Melaka,31,31.69,5,"N.16 Pringgit, N.17 Tranquerah, N.18 Kubu, N.19 Durian Daun, N.20 Bandar Hilir"
Melaka,P.138 Kota Melaka,1959,P.085 Malacca Tengah,283,73.29,5,"N.01 Tanjong Kling, N.02 Bukit Rambai, N.03 Batu Berendam, N.04 Semabok, N.05 Kandang"
Melaka,P.138 Kota Melaka,1959,P.086 Bandar Malacca,16,19.67,5,"N.06 Kota Selatan, N.07 Kota Tengah, N.08 Kota Barat, N.09 Kota Utara, N.10 Kota Timor"
Melaka,P.138 Kota Melaka,1955,P.005 Malacca Central,299,92.96,0,
Melaka,P.139 Jasin,2018,P.139 Jasin,472,100.0,5,"N.24 Bemban, N.25 Rim, N.26 Serkam, N.27 Merlimau, N.28 Sungai Rambai"
Melaka,P.139 Jasin,2003,P.139 Jasin,471,98.97,5,"N.24 Bemban, N.25 Rim, N.26 Serkam, N.27 Merlimau, N.28 Sungai Rambai"
Melaka,P.139 Jasin,1994,P.124 Jasin,467,98.25,5,"N.21 Ayer Panas, N.22 Rim, N.23 Merlimau, N.24 Serkam, N.25 Sungai Rambai"
Melaka,P.139 Jasin,1984,P.114 Jasin,441,90.86,4,"N.17 Serkam, N.18 Ayer Panas, N.19 Rim, N.20 Sungai Rambai"
Melaka,P.139 Jasin,1974,P.096 Jasin,726,98.92,5,"N.06 Batang Melaka, N.07 Nyalas, N.08 Ayer Panas, N.09 Serkam, N.10 Sungei Rambai"
Melaka,P.139 Jasin,1959,P.088 Malacca Selatan,853,98.98,5,"N.16 Batang Malaka, N.17 Rim, N.18 Jasin, N.19 Serkam, N.20 Sungei Rambai"
Melaka,P.139 Jasin,1955,P.006 Malacca Luar,1370,98.98,0,
Johor,P.140 Segamat,2018,P.140 Segamat,948,100.0,2,"N.01 Buloh Kasap, N.02 Jementah"
Johor,P.140 Segamat,2003,P.140 Segamat,947,99.45,2,"N.01 Buloh Kasap, N.02 Jementah"
Johor,P.140 Segamat,1994,P.125 Segamat,1218,99.77,2,"N.01 Sepinang, N.02 Jementah"
Johor,P.140 Segamat,1984,P.115 Segamat,1193,98.73,2,"N.01 Sepinang, N.02 Jementah"
Johor,P.140 Segamat,1974,P.099 Labis,1596,84.78,2,"N.01 Buloh Kasap, N.02 Ayer Panas"
Johor,P.140 Segamat,1974,P.100 Segamat,1152,15.21,2,"N.03 Bandar Segamat, N.04 Bukit Serampang"
Johor,P.140 Segamat,1959,P.103 Segamat Utara,1111,99.16,3,"N.25 Gelang Patah, N.29 Batu Anam, N.30 Bandar Segamat"
Johor,P.140 Segamat,1955,P.037 Segamat,3583,99.2,0,
Johor,P.141 Sekijang,2018,P.141 Sekijang,551,100.0,2,"N.03 Pemanis, N.04 Kemelah"
Johor,P.141 Sekijang,2003,P.141 Sekijang,556,99.14,2,"N.03 Pemanis, N.04 Kemelah"
Johor,P.141 Sekijang,1994,P.128 Labis,1795,51.81,2,"N.07 Tenang, N.08 Bekok"
Johor,P.141 Sekijang,1994,P.125 Segamat,1218,48.02,2,"N.01 Sepinang, N.02 Jementah"
Johor,P.141 Sekijang,1984,P.118 Labis,1699,53.78,2,"N.07 Tenang, N.08 Bekok"
Johor,P.141 Sekijang,1984,P.115 Segamat,1193,45.69,2,"N.01 Sepinang, N.02 Jementah"
Johor,P.141 Sekijang,1974,P.099 Labis,1596,71.14,2,"N.01 Buloh Kasap, N.02 Ayer Panas"
Johor,P.141 Sekijang,1974,P.100 Segamat,1152,28.83,2,"N.03 Bandar Segamat, N.04 Bukit Serampang"
Johor,P.141 Sekijang,1959,P.090 Segamat Selatan,2472,69.06,2,"N.03 Labis, N.04 Bekok"
Johor,P.141 Sekijang,1959,P.103 Segamat Utara,1111,30.23,3,"N.25 Gelang Patah, N.29 Batu Anam, N.30 Bandar Segamat"
Johor,P.141 Sekijang,1955,P.037 Segamat,3583,99.28,0,
Johor,P.142 Labis,2018,P.142 Labis,1380,100.0,2,"N.05 Tenang, N.06 Bekok"
Johor,P.142 Labis,2003,P.142 Labis,1375,99.32,2,"N.05 Tenang, N.06 Bekok"
Johor,P.142 Labis,1994,P.128 Labis,1795,99.58,2,"N.07 Tenang, N.08 Bekok"
Johor,P.142 Labis,1984,P.118 Labis,1699,99.6,2,"N.07 Tenang, N.08 Bekok"
Johor,P.142 Labis,1974,P.101 Kluang,2018,70.57,2,"N.05 Bekok, N.06 Bandar Keluang"
Johor,P.142 Labis,1974,P.099 Labis,1596,28.81,2,"N.01 Buloh Kasap, N.02 Ayer Panas"
Johor,P.142 Labis,1959,P.090 Segamat Selatan,2472,99.56,2,"N.03 Labis, N.04 Bekok"
Johor,P.142 Labis,1955,P.037 Segamat,3583,99.56,0,
Johor,P.143 Pagoh,2018,P.143 Pagoh,1279,100.0,2,"N.07 Bukit Kepong, N.08 Bukit Pasir"
Johor,P.143 Pagoh,2003,P.143 Pagoh,1237,94.54,2,"N.07 Bukit Serampang, N.08 Jorak"
Johor,P.143 Pagoh,1994,P.127 Pagoh,1094,83.36,2,"N.05 Bukit Serampang, N.06 Jorak"
Johor,P.143 Pagoh,1994,P.128 Labis,1795,10.24,2,"N.07 Tenang, N.08 Bekok"
Johor,P.143 Pagoh,1984,P.117 Pagoh,1171,88.79,2,"N.05 Bukit Serampang, N.06 Jorak"
Johor,P.143 Pagoh,1974,P.100 Segamat,1152,55.91,2,"N.03 Bandar Segamat, N.04 Bukit Serampang"
Johor,P.143 Pagoh,1974,P.104 Pagoh,525,34.34,2,"N.11 Jorak, N.12 Kesang"
Johor,P.143 Pagoh,1959,P.089 Muar Dalam,1194,87.31,2,"N.01 Bukit Serampang, N.02 Jorak"
Johor,P.143 Pagoh,1955,P.036 Muar Utara,1898,95.22,0,
Johor,P.144 Ledang,2018,P.144 Ledang,653,100.0,3,"N.10 Tangkak, N.09 Gambir, N.11 Serom"
Johor,P.144 Ledang,2003,P.144 Ledang,638,96.86,3,"N.09 Gambir, N.10 Tangkak, N.11 Serom"
Johor,P.144 Ledang,1994,P.126 Ledang,658,96.77,2,"N.03 Tangkak, N.04 Serom"
Johor,P.144 Ledang,1984,P.116 Ledang,717,96.41,2,"N.03 Tangkak, N.04 Serom"
Johor,P.144 Ledang,1974,P.103 Ledang,515,69.44,2,"N.09 Tangkak, N.10 Serom"
Johor,P.144 Ledang,1974,P.100 Segamat,1152,19.09,2,"N.03 Bandar Segamat, N.04 Bukit Serampang"
Johor,P.144 Ledang,1974,P.104 Pagoh,525,11.43,2,"N.11 Jorak, N.12 Kesang"
Johor,P.144 Ledang,1959,P.104 Muar Utara,704,91.14,2,"N.31 Tangkak, N.32 Serom"
Johor,P.144 Ledang,1955,P.036 Muar Utara,1898,93.97,0,
Johor,P.145 Bakri,2018,P.145 Bakri,192,100.0,3,"N.12 Bentayan, N.13 Simpang Jeram, N.14 Bukit Naning"
Johor,P.145 Bakri,2003,P.145 Bakri,244,92.72,3,"N.12 Bentayan, N.13 Sungai Abong, N.14 Bukit Naning"
Johor,P.145 Bakri,1994,P.132 Bakri,227,85.84,2,"N.15 Bukit Naning, N.16 Maharani"
Johor,P.145 Bakri,1984,P.122 Bakri,244,89.5,2,"N.15 Bukit Naning, N.16 Maharani"
Johor,P.145 Bakri,1974,P.106 Muar,388,90.65,2,"N.15 Bandar Maharani, N.16 Parit Jawa"
Johor,P.145 Bakri,1959,P.091 Muar Pantai,180,37.73,2,"N.05 Bandar Maharani, N.06 Parit Bakar"
Johor,P.145 Bakri,1959,P.092 Muar Selatan,802,37.73,2,"N.07 Parit Jawa, N.08 Simpang Kiri"
Johor,P.145 Bakri,1959,P.089 Muar Dalam,1194,24.54,2,"N.01 Bukit Serampang, N.02 Jorak"
Johor,P.145 Bakri,1955,P.035 Muar Selatan,982,75.46,0,
Johor,P.145 Bakri,1955,P.036 Muar Utara,1898,24.54,0,
Johor,P.146 Muar,2018,P.146 Muar,269,100.0,2,"N.15 Maharani, N.16 Sungai Balang"
Johor,P.146 Muar,2003,P.146 Muar,281,98.26,2,"N.15 Maharani, N.16 Sungai Balang"
Johor,P.146 Muar,1994,P.133 Muar,287,97.41,2,"N.17 Parit Bakar, N.18 Sungai Balang"
Johor,P.146 Muar,1984,P.123 Muar,281,96.04,2,"N.17 Parit Bakar, N.18 Parit Jawa"
Johor,P.146 Muar,1974,P.106 Muar,388,54.64,2,"N.15 Bandar Maharani, N.16 Parit Jawa"
Johor,P.146 Muar,1974,P.110 Semerah,385,45.36,2,"N.23 Sri Menanti, N.24 Peserai"
Johor,P.146 Muar,1959,P.092 Muar Selatan,802,76.14,2,"N.07 Parit Jawa, N.08 Simpang Kiri"
Johor,P.146 Muar,1959,P.091 Muar Pantai,180,23.86,2,"N.05 Bandar Maharani, N.06 Parit Bakar"
Johor,P.146 Muar,1955,P.035 Muar Selatan,982,100.0,0,
Johor,P.147 Parit Sulong,2018,P.147 Parit Sulong,472,100.0,2,"N.17 Semerah, N.18 Sri Medan"
Johor,P.147 Parit Sulong,2003,P.147 Parit Sulong,472,97.99,2,"N.17 Semerah, N.18 Sri Medan"
Johor,P.147 Parit Sulong,1994,P.131 Parit Sulong,829,97.94,2,"N.13 Sri Medan, N.14 Semerah"
Johor,P.147 Parit Sulong,1984,P.121 Parit Sulong,844,97.74,2,"N.13 Sri Medan, N.14 Semerah"
Johor,P.147 Parit Sulong,1974,P.105 Ayer Hitam,1212,51.89,2,"N.13 Sri Lalang, N.14 Sri Medan"
Johor,P.147 Parit Sulong,1974,P.110 Semerah,385,46.18,2,"N.23 Sri Menanti, N.24 Peserai"
Johor,P.147 Parit Sulong,1959,P.092 Muar Selatan,802,93.97,2,"N.07 Parit Jawa, N.08 Simpang Kiri"
Johor,P.147 Parit Sulong,1955,P.035 Muar Selatan,982,93.97,0,
Johor,P.148 Ayer Hitam,2018,P.148 Ayer Hitam,753,100.0,2,"N.19 Yong Peng, N.20 Semarang"
Johor,P.148 Ayer Hitam,2003,P.148 Ayer Hitam,770,99.44,2,"N.19 Yong Peng, N.20 Semarang"
Johor,P.148 Ayer Hitam,1994,P.134 Sri Gading,699,52.01,2,"N.19 Parit Yaani, N.20 Parit Raja"
Johor,P.148 Ayer Hitam,1994,P.131 Parit Sulong,829,47.22,2,"N.13 Sri Medan, N.14 Semerah"
Johor,P.148 Ayer Hitam,1984,P.124 Sri Gading,702,50.22,2,"N.19 Parit Yaani, N.20 Parit Raja"
Johor,P.148 Ayer Hitam,1984,P.121 Parit Sulong,844,49.11,2,"N.13 Sri Medan, N.14 Semerah"
Johor,P.148 Ayer Hitam,1974,P.105 Ayer Hitam,1212,86.7,2,"N.13 Sri Lalang, N.14 Sri Medan"
Johor,P.148 Ayer Hitam,1974,P.109 Sri Gading,721,11.05,2,"N.21 Parit Raja, N.22 Simpang Renggam"
