date,election,state,seat,ballot_order,name,candidate_uid,party,party_uid,votes
1994-02-18,SE-08,Sabah,N.11 Sulaman,1,Matbeh Bin Hj. Ismail,14476,PBS,48,4140
1994-02-18,SE-08,Sabah,N.11 Sulaman,2,Datuk Pengiran Othman Rauf,1721,BEBAS,1,69
1994-02-18,SE-08,Sabah,N.11 Sulaman,3,Hajiji Bin Haji Noor,14291,BN,25,5016
1994-02-18,SE-08,Sabah,N.11 Sulaman,4,Margaret Fararena Mohd. Kimon,14478,SETIA,62,60
1994-02-18,SE-08,Sabah,N.12 Kiulu,1,Gisin Bin Lombut,13873,PBS,48,4354
1994-02-18,SE-08,Sabah,N.12 Kiulu,2,Sulah Bt Rampas,14479,BN,25,1826
1994-02-18,SE-08,Sabah,N.13 Kundasang,1,Kasitah Bin Gaddam,2054,BN,25,4017
1994-02-18,SE-08,Sabah,N.13 Kundasang,2,Ewon Ebin,4264,PBS,48,4956
1994-02-18,SE-08,Sabah,N.14 Ranau,1,Siringan Bin Gubat @ Aliance,3907,PBS,48,4615
1994-02-18,SE-08,Sabah,N.14 Ranau,2,Datuk Mark Koding,1382,BN,25,3593
1994-02-18,SE-08,Sabah,N.15 Sugut,1,Jublee Bin Kk Zen,14021,PBS,48,2324
1994-02-18,SE-08,Sabah,N.15 Sugut,2,Surady Bin Kayong,14481,BN,25,2403
1994-02-18,SE-08,Sabah,N.16 Labuk,1,Tan Yong Gee,14028,PBS,48,3256
1994-02-18,SE-08,Sabah,N.16 Labuk,2,Dennis Tweening Rantau,3137,BEBAS,1,1087
1994-02-18,SE-08,Sabah,N.16 Labuk,3,Ahmad Thamrin Hj. Mohd. Jaini,2406,BN,25,2180
1994-02-18,SE-08,Sabah,N.17 Sungai Sibuga,1,Satiman Bin Tauran,14483,SETIA,62,42
1994-02-18,SE-08,Sabah,N.17 Sungai Sibuga,2,Thien Fun Yun,14319,PBS,48,4503
1994-02-18,SE-08,Sabah,N.17 Sungai Sibuga,3,Musa Bin Aman,14310,BN,25,8211
1994-02-18,SE-08,Sabah,N.17 Sungai Sibuga,4,Hamid Jan @ Piging Jan,13908,BERSEKUTU,49,63
1994-02-18,SE-08,Sabah,N.18 Elopura,1,Chong Ket Wah @ Chong Ket Fah,2787,PBS,48,3984
1994-02-18,SE-08,Sabah,N.18 Elopura,2,Yham Nyip Shen,14037,BN,25,4854
1994-02-18,SE-08,Sabah,N.18 Elopura,3,Ang Lian Hai,2410,DAP,18,871
1994-02-18,SE-08,Sabah,N.19 Tanjong Papat,1,Tan Su Kiah,14487,BN,25,3614
1994-02-18,SE-08,Sabah,N.19 Tanjong Papat,2,Fung Ket Wing,1389,DAP,18,1282
1994-02-18,SE-08,Sabah,N.19 Tanjong Papat,3,Lai Lun Tze,2409,PBS,48,3527
1994-02-18,SE-08,Sabah,N.20 Karamunting,1,Ng Ket Henn @ Wu Kuo Shiean,14489,BN,25,4106
1994-02-18,SE-08,Sabah,N.20 Karamunting,2,Lau Pui Keong,13777,PBS,48,4219
1994-02-18,SE-08,Sabah,N.21 Sekong,1,Nahalan Bin Damsal,2058,BN,25,4667
1994-02-18,SE-08,Sabah,N.21 Sekong,2,Pitting Mohd Ali,2060,PBS,48,3119
1994-02-18,SE-08,Sabah,N.22 Sukau,1,Ali Bin Ayau,14491,SETIA,62,50
1994-02-18,SE-08,Sabah,N.22 Sukau,2,Zaki @ Zakaria Bin Gusmiah,14190,PBS,48,2592
1994-02-18,SE-08,Sabah,N.22 Sukau,3,Aklee Bin Abass,14331,BN,25,3504
1994-02-18,SE-08,Sabah,N.23 Kuamut,1,Ali Latip Bin Taha,3144,BEBAS,1,258
1994-02-18,SE-08,Sabah,N.23 Kuamut,2,Joseph Sitin Bin Saang,14053,PBS,48,2184
1994-02-18,SE-08,Sabah,N.23 Kuamut,3,Moktar Bin Radin,3143,BN,25,1449
1994-02-18,SE-08,Sabah,N.24 Tambunan,1,Joseph Pairin Kitingan,2062,PBS,48,6265
1994-02-18,SE-08,Sabah,N.24 Tambunan,2,Martin Yong,14494,BN,25,569
1994-02-18,SE-08,Sabah,N.24 Tambunan,3,Jouti Bin Ajun @ Joseph,14336,BEBAS,1,169
1994-02-18,SE-08,Sabah,N.25 Bingkor,1,Gapari @ Geoffrey Katingan @ Kitingan,2755,PBS,48,6408
1994-02-18,SE-08,Sabah,N.25 Bingkor,2,Injon Sedomon @ John Reynold,14344,BN,25,2249
1994-02-18,SE-08,Sabah,N.25 Bingkor,3,Ayub Bin Aman,13796,BEBAS,1,688
1994-02-18,SE-08,Sabah,N.26 Moyog,1,Edwin Richard,14498,BN,25,1445
1994-02-18,SE-08,Sabah,N.26 Moyog,2,Inus Molukun,14499,SETIA,62,19
1994-02-18,SE-08,Sabah,N.26 Moyog,3,Clarence Dicsenol Bongkos Malakun,14500,BEBAS,1,3360
1994-02-18,SE-08,Sabah,N.26 Moyog,4,Loh Chien Cheng,14501,BEBAS,1,25
1994-02-18,SE-08,Sabah,N.26 Moyog,5,Bernard Giluk Dompok,2065,PBS,48,6615
1994-02-18,SE-08,Sabah,N.27 Inanam,1,Salim Bin Adim,14502,SETIA,62,80
1994-02-18,SE-08,Sabah,N.27 Inanam,2,Wong Kau Chai Sindinb @ Paul Wong,13888,BN,25,3828
1994-02-18,SE-08,Sabah,N.27 Inanam,3,Stephen Kinson Kutai @ Jani Bilingan,14063,PBS,48,7907
1994-02-18,SE-08,Sabah,N.28 Likas,1,Yee Moh Chai,2764,PBS,48,5855
1994-02-18,SE-08,Sabah,N.28 Likas,2,Yong Teck Lee,3118,BN,25,8035
1994-02-18,SE-08,Sabah,N.29 Api-Api,1,Terence Chong Nyim Fatt,14505,BN,25,4838
1994-02-18,SE-08,Sabah,N.29 Api-Api,2,Datuk Chau Tet On,13764,PBS,48,9132
1994-02-18,SE-08,Sabah,N.30 Sembulan,1,Thien Yun Fah @ Ibrahim Tyan,14507,BEBAS,1,55
1994-02-18,SE-08,Sabah,N.30 Sembulan,2,Chow Ching Thong @ Chau Chin Tang,14508,PBS,48,4777
1994-02-18,SE-08,Sabah,N.30 Sembulan,3,Chong Eng Leong @ Ching Eng Leong,2071,BN,25,4479
1994-02-18,SE-08,Sabah,N.30 Sembulan,4,John Chin Fook Faat,14509,SETIA,62,62
1994-02-18,SE-08,Sabah,N.31 Petagas,1,James Andrew Vitales,13911,BEBAS,1,564
1994-02-18,SE-08,Sabah,N.31 Petagas,2,Yahyah @ Yahya Bin Hussin @ Awang Husin,14371,BN,25,7513
1994-02-18,SE-08,Sabah,N.31 Petagas,3,James John @ James Ligunjang,14369,PBS,48,6323
1994-02-18,SE-08,Sabah,N.32 Kawang,1,Irene Daphne Pritchard @ Ariah Ahmad,14210,PBS,48,4635
1994-02-18,SE-08,Sabah,N.32 Kawang,2,John Dagul,14512,BEBAS,1,32
1994-02-18,SE-08,Sabah,N.32 Kawang,3,Chin Chuan Siong @ Norbert Chin,5463,BEBAS,1,110
1994-02-18,SE-08,Sabah,N.32 Kawang,4,Durig Bin Sumpang @ Uwing,14514,BEBAS,1,12
1994-02-18,SE-08,Sabah,N.32 Kawang,5,Osu Haji Sukan,2074,BN,25,4699
1994-02-18,SE-08,Sabah,N.33 Buang Sayang,1,Cladius Sundang @ Claudius S. Alex,14079,PBS,48,4716
1994-02-18,SE-08,Sabah,N.33 Buang Sayang,2,Abdul Rahim Ismail,14384,BN,25,6359
1994-02-18,SE-08,Sabah,N.33 Buang Sayang,3,Juaili Ahmad @ Kadir,14518,SETIA,62,43
1994-02-18,SE-08,Sabah,N.34 Bongawan,1,Narawi Bin Ahmad @ Sinar,1720,PBS,48,3596
1994-02-18,SE-08,Sabah,N.34 Bongawan,2,Ajmain B. Abd. Ghani,14520,BEBAS,1,276
1994-02-18,SE-08,Sabah,N.34 Bongawan,3,Karim Bin Bujang,4689,BN,25,5498
1994-02-18,SE-08,Sabah,N.35 Kuala Penyu,1,Mohd. Zahari Bin Mohd. Zinin,2425,BN,25,4030
1994-02-18,SE-08,Sabah,N.35 Kuala Penyu,2,Wences Angang @ James,14086,PBS,48,4430
1994-02-18,SE-08,Sabah,N.35 Kuala Penyu,3,Ismail Bin Salleh,3989,BEBAS,1,51
1994-02-18,SE-08,Sabah,N.36 Klias,1,Lajim Bin Ukin,3904,PBS,48,4881
1994-02-18,SE-08,Sabah,N.36 Klias,2,Anifah Bin Aman @ Haniff Amman,3126,BN,25,4476
1994-02-18,SE-08,Sabah,N.37 Lumadan,1,Dayang Mahani Binti Pg. Ahmad Raffae,14223,BN,25,4517
1994-02-18,SE-08,Sabah,N.37 Lumadan,2,Sadih B. Hj. Nasah,14524,PBS,48,2749
1994-02-18,SE-08,Sabah,N.38 Sipitang,1,Jamilah Bt. Sulaiman @ Halimah,2774,PBS,48,3134
1994-02-18,SE-08,Sabah,N.38 Sipitang,2,Sapawi Bin Haji Amat Wasali @ Sapawi Bin Haji Ahmad,3905,BN,25,4580
1994-02-18,SE-08,Sabah,N.39 Tenom,1,Wong Yit Ming,14404,BN,25,1600
1994-02-18,SE-08,Sabah,N.39 Tenom,2,Kadoh Bin Agundong,2083,PBS,48,3498
1994-02-18,SE-08,Sabah,N.39 Tenom,3,Limun B. Laikim,2780,BEBAS,1,1477
1994-02-18,SE-08,Sabah,N.39 Tenom,4,Hassim B. Riki @ Lawrence Piki,1731,SETIA,62,25
1994-02-18,SE-08,Sabah,N.39 Tenom,5,Jinuin Bin Jimin,2082,BEBAS,1,4
1994-02-18,SE-08,Sabah,N.40 Kemabong,1,Bobbey Ahfang Bin Suan,14529,BN,25,2371
1994-02-18,SE-08,Sabah,N.40 Kemabong,2,Lim Bin Antuka,14530,SETIA,62,54
1994-02-18,SE-08,Sabah,N.40 Kemabong,3,Rubin Bin Balang,4701,PBS,48,3521
1994-02-18,SE-08,Sabah,N.41 Sook,1,Taiming B. Lumaing,2085,BN,25,3565
1994-02-18,SE-08,Sabah,N.41 Sook,2,Joseph Kurup,3134,PBS,48,7629
1994-02-18,SE-08,Sabah,N.42 Nabawan,1,Ahuar Bin Rasam,14532,BN,25,1747
1994-02-18,SE-08,Sabah,N.42 Nabawan,2,Adut Bin Sigoh @ Joe Bin Said Besar,13935,PBS,48,2370
1994-02-18,SE-08,Sabah,N.43 Merotai,1,Hamud Bin Salleh,14533,SETIA,62,54
1994-02-18,SE-08,Sabah,N.43 Merotai,2,Abdul Ghapur Hj. Salleh,2086,BN,25,9515
1994-02-18,SE-08,Sabah,N.43 Merotai,3,Mohd Said Bin Senang @ Mohd Said Noor,14236,PBS,48,3362
1994-02-18,SE-08,Sabah,N.43 Merotai,4,Mohamad Bin Tingka,2796,PAS,3,164
1994-02-18,SE-08,Sabah,N.44 Sri Tanjung,1,Armanus Bin Arshad,14536,PAS,3,197
1994-02-18,SE-08,Sabah,N.44 Sri Tanjung,2,Lim Yun Sang @ Michael Lim,14121,PBS,48,8637
1994-02-18,SE-08,Sabah,N.44 Sri Tanjung,3,Yee Lung Fook Geoffrey,2436,BN,25,7711
1994-02-18,SE-08,Sabah,N.45 Lahad Datu,1,Mohamad Yusof Bin Amat Jamlee,14538,BN,25,7820
1994-02-18,SE-08,Sabah,N.45 Lahad Datu,2,Benjamin Bin Usman,14539,BERSEKUTU,49,295
1994-02-18,SE-08,Sabah,N.45 Lahad Datu,3,Ismail Bin O.T. Ator,14540,BEBAS,1,382
1994-02-18,SE-08,Sabah,N.45 Lahad Datu,4,Askalani Bin Abdul Rahim,14429,PBS,48,6676
1994-02-18,SE-08,Sabah,N.46 Kunak,1,Sarip Bin Wahirun,14541,BERSEKUTU,49,197
1994-02-18,SE-08,Sabah,N.46 Kunak,2,Nilwan Bin Kabang,14542,BEBAS,1,2050
1994-02-18,SE-08,Sabah,N.46 Kunak,3,Salim Bin Bachu @ Salim Bin Bacho,13809,PBS,48,2062
1994-02-18,SE-08,Sabah,N.46 Kunak,4,Unding Bin Lana,14543,BN,25,5241
1994-02-18,SE-08,Sabah,N.47 Balung,1,Sari Bin Suhut,14544,PBS,48,5312
1994-02-18,SE-08,Sabah,N.47 Balung,2,Abdul Mannan Bin Jakasa,14545,BN,25,7370
1994-02-18,SE-08,Sabah,N.47 Balung,3,Lung Wing Sang,14546,SETIA,62,95
1994-02-18,SE-08,Sabah,N.47 Balung,4,Hj. Ismail Bin Juma,13956,BEBAS,1,35
1994-02-18,SE-08,Sabah,N.47 Balung,5,Haji Ahmad Bin Haji Awang @ Madon,14247,PAS,3,79
1994-02-18,SE-08,Sabah,N.48 Sulabayan,1,Kiling Bin O.T. Tiring,14549,BEBAS,1,65
1994-02-18,SE-08,Sabah,N.48 Sulabayan,2,Sakaran @ Hashim Bin Dandai,1401,BN,25,7440
1994-02-18,SE-08,Sabah,N.48 Sulabayan,3,Abdul Rajin Bin Mandul Hati,14551,BERSEKUTU,49,350
1994-02-18,SE-08,Sabah,N.48 Sulabayan,4,Abdillah Bin Hj. Abdul Hamid,1729,PBS,48,4291
1999-03-12,SE-09,Sabah,N.01 Banggi,1,Datu Amir Kahar Bin Datu Mustapha,2041,BN,25,2854
1999-03-12,SE-09,Sabah,N.01 Banggi,2,Salbin Bin Muksin,14552,PBS,48,1840
1999-03-12,SE-09,Sabah,N.01 Banggi,3,Ghazali Bin Harris,14553,BERSEKUTU,49,454
1999-03-12,SE-09,Sabah,N.01 Banggi,4,Tam Chiu Moi @ Oi Yen,14554,BEBAS,1,38
1999-03-12,SE-09,Sabah,N.02 Kudat,1,Chong Kah Kiat,13830,BN,25,6935
1999-03-12,SE-09,Sabah,N.02 Kudat,2,Wong Sze Phin,4251,BERSEKUTU,49,481
1999-03-12,SE-09,Sabah,N.02 Kudat,3,Kong Hong Ming @ Kong Fo Min,3149,PBS,48,5447
1999-03-12,SE-09,Sabah,N.02 Kudat,4,Ahmad @ Tawang Bin Jalil,14556,SETIA,62,105
1999-03-12,SE-09,Sabah,N.03 Bengkoka,1,Paulus Itom @ Paul Tom,14138,BEBAS,1,558
1999-03-12,SE-09,Sabah,N.03 Bengkoka,2,Dg. Maimunah Binti Datu Mustapha,14557,BERSEKUTU,49,211
1999-03-12,SE-09,Sabah,N.03 Bengkoka,3,Tsen Kwet Chong,14558,SETIA,62,97
1999-03-12,SE-09,Sabah,N.03 Bengkoka,4,Rahim @ Richard Bin Mazagi,14559,PBS,48,2121
1999-03-12,SE-09,Sabah,N.03 Bengkoka,5,Masrani Bin Parman,14262,BN,25,4042
1999-03-12,SE-09,Sabah,N.04 Matunggong,1,Atong Bin Mangabis,14560,PBS,48,5131
1999-03-12,SE-09,Sabah,N.04 Matunggong,2,Berman Bin Angkap,3875,BERSEKUTU,49,282
1999-03-12,SE-09,Sabah,N.04 Matunggong,3,Markus Bin Majihi,14459,BN,25,3407
1999-03-12,SE-09,Sabah,N.04 Matunggong,4,Junan Bin Olok @ Abd Karim,14562,SETIA,62,59
1999-03-12,SE-09,Sabah,N.05 Tandek,1,Joe Santi,14563,BERSEKUTU,49,463
1999-03-12,SE-09,Sabah,N.05 Tandek,2,Saibul Bin Supu,13980,BN,25,4412
1999-03-12,SE-09,Sabah,N.05 Tandek,3,Johnity @ Maximus Bin Ongkili,2754,PBS,48,5671
1999-03-12,SE-09,Sabah,N.06 Tempasuk,1,Abd. Salam Bin Gibang @ Abdul Kadir,14564,PBS,48,4176
1999-03-12,SE-09,Sabah,N.06 Tempasuk,2,Musbah B. Jamli,14277,BN,25,4911
1999-03-12,SE-09,Sabah,N.06 Tempasuk,3,Paumin @ Mohd Aminuddin Bin Aling,4678,PAS,3,239
1999-03-12,SE-09,Sabah,N.06 Tempasuk,4,Masud Bin Nanang,14566,SETIA,62,38
1999-03-12,SE-09,Sabah,N.06 Tempasuk,5,Dausin @ Lawrence Bin Pangalin @ Joe,14464,BEBAS,1,61
1999-03-12,SE-09,Sabah,N.06 Tempasuk,6,Ibrahim Bin Linggam,14568,BERSEKUTU,49,368
1999-03-12,SE-09,Sabah,N.07 Kadamaian,1,Lidu @ Serirama Bin Johari,14569,BERSEKUTU,49,151
1999-03-12,SE-09,Sabah,N.07 Kadamaian,2,Timbon @ Herbert Bin Lagadan,2758,PBS,48,6583
1999-03-12,SE-09,Sabah,N.07 Kadamaian,3,Baggai Bin Basirun,14002,BN,25,2725
1999-03-12,SE-09,Sabah,N.08 Usukan,1,Mudry Bin Nasir,14571,BERSEKUTU,49,894
1999-03-12,SE-09,Sabah,N.08 Usukan,2,Saidil @ Saidi Bin Simoi,3112,PBS,48,3503
1999-03-12,SE-09,Sabah,N.08 Usukan,3,Md Salleh Md Said,2757,BN,25,7127
1999-03-12,SE-09,Sabah,N.09 Tamparuli,1,Mojilip Bin Bumburing @ Wilfred,3883,BN,25,3939
1999-03-12,SE-09,Sabah,N.09 Tamparuli,2,Manggoh Arow @ Monggoh Orow,2051,BERSEKUTU,49,475
1999-03-12,SE-09,Sabah,N.09 Tamparuli,3,Linggu @ Edward Bin Bukut,14572,PBS,48,6125
1999-03-12,SE-09,Sabah,N.10 Sulaman,1,Hajiji Bin Haji Noor,14291,BN,25,6571
1999-03-12,SE-09,Sabah,N.10 Sulaman,2,Utuh @ Rakam Bin Sijim,14573,PBS,48,3127
1999-03-12,SE-09,Sabah,N.10 Sulaman,3,Hamdin @ Din Bin Abd Kadir,14574,SETIA,62,100
1999-03-12,SE-09,Sabah,N.10 Sulaman,4,Mohamed Daud Bin Abdillah,14575,BERSEKUTU,49,886
1999-03-12,SE-09,Sabah,N.11 Kiulu,1,Lovis Rampas,14576,PBS,48,5007
1999-03-12,SE-09,Sabah,N.11 Kiulu,2,Gisin Bin Lombut,13873,BN,25,1622
1999-03-12,SE-09,Sabah,N.11 Kiulu,3,Seibing Bin Gunting,14577,BERSEKUTU,49,142
1999-03-12,SE-09,Sabah,N.12 Inanam,1,Christina Lorline Stephen Tibok,14578,BN,25,4940
1999-03-12,SE-09,Sabah,N.12 Inanam,2,Judy Hiew Mui Nyuk,14579,BERSEKUTU,49,1081
1999-03-12,SE-09,Sabah,N.12 Inanam,3,Goh Chin Lok @ Johnny Goh,2763,PBS,48,9648
1999-03-12,SE-09,Sabah,N.13 Likas,1,Saudin Bin Kadis,14580,BEBAS,1,100
1999-03-12,SE-09,Sabah,N.13 Likas,2,Yong Teck Lee,3118,BN,25,9110
1999-03-12,SE-09,Sabah,N.13 Likas,3,Gamparon Bin Lajah @ Mohd. Zulkifli Bin Lajah,1730,SETIA,62,318
1999-03-12,SE-09,Sabah,N.13 Likas,4,Yahya Bin V.P. Kassim,14582,PAS,3,200
1999-03-12,SE-09,Sabah,N.13 Likas,5,Harris Bin Mohd Salleh,1405,BERSEKUTU,49,3576
1999-03-12,SE-09,Sabah,N.13 Likas,6,Chong Eng Leong @ Ching Eng Leong,2071,PBS,48,4148
1999-03-12,SE-09,Sabah,N.14 Api-Api,1,Chin Chen Fui,14584,BERSEKUTU,49,1040
1999-03-12,SE-09,Sabah,N.14 Api-Api,2,Datuk Chau Tet On,13764,BN,25,5963
1999-03-12,SE-09,Sabah,N.14 Api-Api,3,Yee Moh Chai,2764,PBS,48,9146
1999-03-12,SE-09,Sabah,N.15 Sembulan,1,Yong Oui Fah,14585,PBS,48,5464
1999-03-12,SE-09,Sabah,N.15 Sembulan,2,Chow Chin Thong @ Chau Chin Tang,14508,BN,25,5161
1999-03-12,SE-09,Sabah,N.15 Sembulan,3,Tan Kok Sui,14587,BERSEKUTU,49,2109
1999-03-12,SE-09,Sabah,N.15 Sembulan,4,Datu Bara Bin Datu Alawaddin,14588,BEBAS,1,70
1999-03-12,SE-09,Sabah,N.16 Moyog,1,Clarence Dicsenol Bongkos Malakun,14500,PBS,48,10870
1999-03-12,SE-09,Sabah,N.16 Moyog,2,Jomilon Mojuntin @ Conrad Mojuntin,2063,BEBAS,1,59
1999-03-12,SE-09,Sabah,N.16 Moyog,3,Bernard Giluk Dompok,2065,BN,25,6482
1999-03-12,SE-09,Sabah,N.16 Moyog,4,Legacy @ Ignatius John Matayun,14590,BEBAS,1,20
1999-03-12,SE-09,Sabah,N.16 Moyog,5,Cletus Sipain Mojingol,14591,PASOK,43,18
1999-03-12,SE-09,Sabah,N.16 Moyog,6,Benedict Sakunil Mansul,14592,BERSEKUTU,49,285
1999-03-12,SE-09,Sabah,N.17 Petagas,1,Yahyah @ Yahya Bin Hussin @ Ag. Husin,14371,BN,25,9234
1999-03-12,SE-09,Sabah,N.17 Petagas,2,Dini @ Mohd Dini Bin Matkan @ Mohd Khan,14594,BERSEKUTU,49,960
1999-03-12,SE-09,Sabah,N.17 Petagas,3,Musa Abdul Rahman,14595,SETIA,62,122
1999-03-12,SE-09,Sabah,N.17 Petagas,4,Uda Bin Sulai,14596,PBS,48,5447
1999-03-12,SE-09,Sabah,N.18 Kawang,1,Pengiran Othman Rauf @ Awang,1721,SETIA,62,117
1999-03-12,SE-09,Sabah,N.18 Kawang,2,Osu Haji Sukam,2074,BN,25,7017
1999-03-12,SE-09,Sabah,N.18 Kawang,3,Irene Daphne Pritchard @ Ariah Ahmad,14210,PBS,48,4804
1999-03-12,SE-09,Sabah,N.18 Kawang,4,Mohd Kanit Bin Omar,14597,BERSEKUTU,49,282
1999-03-12,SE-09,Sabah,N.18 Kawang,5,Sajit Singh @ Patrick Singh,14598,BEBAS,1,49
1999-03-12,SE-09,Sabah,N.19 Pantai Manis,1,Mohd Ishak Bin Laimudin,14599,BERSEKUTU,49,458
1999-03-12,SE-09,Sabah,N.19 Pantai Manis,2,Abdul Rahim Bin Ismail,14384,BN,25,7357
1999-03-12,SE-09,Sabah,N.19 Pantai Manis,3,Juani @ Johnny Bin Mositun,2767,PBS,48,4823
1999-03-12,SE-09,Sabah,N.19 Pantai Manis,4,Zainuddin Bin Mohamed,14600,SETIA,62,143
1999-03-12,SE-09,Sabah,N.20 Bongawan,1,Abdul Karim Bin Abdul Ghani,13772,SETIA,62,54
1999-03-12,SE-09,Sabah,N.20 Bongawan,2,Ajmain Bin Abd. Gani,14520,BEBAS,1,343
1999-03-12,SE-09,Sabah,N.20 Bongawan,3,Karim Bin Bujang,4689,BN,25,6087
1999-03-12,SE-09,Sabah,N.20 Bongawan,4,Dzulkifli Bin Abdul Hamid,13786,BERSEKUTU,49,163
1999-03-12,SE-09,Sabah,N.20 Bongawan,5,Awang Tangah Bin Awang Amin,3530,PBS,48,3795
1999-03-12,SE-09,Sabah,N.21 Kuala Penyu,1,Asmat Bin Misrin,14605,BEBAS,1,10
1999-03-12,SE-09,Sabah,N.21 Kuala Penyu,2,Md Tajuddin Bin Md Walli,14606,BEBAS,1,59
1999-03-12,SE-09,Sabah,N.21 Kuala Penyu,3,Marcellinus Augustine Piong,14607,PBS,48,4072
1999-03-12,SE-09,Sabah,N.21 Kuala Penyu,4,Awang Hashim Bin Awang Gador,14608,BERSEKUTU,49,468
1999-03-12,SE-09,Sabah,N.21 Kuala Penyu,5,Wences Angang,14086,BN,25,4956
1999-03-12,SE-09,Sabah,N.22 Klias,1,Lajim Bin Ukin,3904,BN,25,7209
1999-03-12,SE-09,Sabah,N.22 Klias,2,Abdul Rahman Bin Md Yakub,3129,PBS,48,3431
1999-03-12,SE-09,Sabah,N.22 Klias,3,Saidin Bin Musi @ Saidin Bin Museh,14610,BERSEKUTU,49,640
1999-03-12,SE-09,Sabah,N.23 Lumadan,1,Abdul Sulaiman Bin Omar,14611,BERSEKUTU,49,847
1999-03-12,SE-09,Sabah,N.23 Lumadan,2,Jahari @ Johari Bin Mohd Du @ Mohd Don,14612,SETIA,62,312
1999-03-12,SE-09,Sabah,N.23 Lumadan,3,Usop Bin Judin,14613,PBS,48,2316
1999-03-12,SE-09,Sabah,N.23 Lumadan,4,Sarinum Binti Sadikun,14614,BN,25,4678
1999-03-12,SE-09,Sabah,N.24 Sindumin,1,Pengiran Sarpudin Ahmad,14615,BERSEKUTU,49,934
1999-03-12,SE-09,Sabah,N.24 Sindumin,2,Sapawi Bin Amat Wasali @ Ahmad,3905,BN,25,4794
1999-03-12,SE-09,Sabah,N.24 Sindumin,3,Jamilah @ Halimah Binti Sulaiman,2774,PBS,48,3112
1999-03-12,SE-09,Sabah,N.25 Kundasang,1,Ewon Bin Ebin,4264,BN,25,4102
1999-03-12,SE-09,Sabah,N.25 Kundasang,2,Ramdi Bin Indang,14617,BERSEKUTU,49,481
1999-03-12,SE-09,Sabah,N.25 Kundasang,3,Karim Bin Adam,3535,PBS,48,4201
1999-03-12,SE-09,Sabah,N.25 Kundasang,4,Benjimin @ Benjamin Yasin,14619,SETIA,62,72
1999-03-12,SE-09,Sabah,N.26 Ranau,1,Siringan Bin Gubat,3907,BN,25,6074
1999-03-12,SE-09,Sabah,N.26 Ranau,2,Henrynus Amin,2777,PBS,48,4847
1999-03-12,SE-09,Sabah,N.26 Ranau,3,Muslien Bin Baringkok,14620,BERSEKUTU,49,224
1999-03-12,SE-09,Sabah,N.26 Ranau,4,Sutian @ Phlulus Bin Kendilong,14621,SETIA,62,53
1999-03-12,SE-09,Sabah,N.27 Tambunan,1,Jouti @ Joseph Bin Ajun,14336,BERSEKUTU,49,169
1999-03-12,SE-09,Sabah,N.27 Tambunan,2,Joseph Pairin Kitingan,2062,PBS,48,6791
1999-03-12,SE-09,Sabah,N.27 Tambunan,3,Juili B. Matimbun,14623,SETIA,62,141
1999-03-12,SE-09,Sabah,N.27 Tambunan,4,Petrus Francis Bin Guriting,13880,BN,25,2116
1999-03-12,SE-09,Sabah,N.28 Bingkor,1,Datuk Seri Panglima Joseph Kurup,3134,BN,25,4871
1999-03-12,SE-09,Sabah,N.28 Bingkor,2,Kuilan Binti Anggau @ Justina,14625,BERSEKUTU,49,395
1999-03-12,SE-09,Sabah,N.28 Bingkor,3,Gapari Bin Katingan @ Geoffrey Kitingan,2755,PBS,48,8339
1999-03-12,SE-09,Sabah,N.28 Bingkor,4,Peter Kodou,2084,BEBAS,1,22
1999-03-12,SE-09,Sabah,N.29 Pensiangan,1,Ulin Bin Pamiang,14626,PBS,48,3934
1999-03-12,SE-09,Sabah,N.29 Pensiangan,2,Ellron Bin Angin,2779,BN,25,2655
1999-03-12,SE-09,Sabah,N.29 Pensiangan,3,Susuru @ Simon Bin Antibak,14627,BERSEKUTU,49,616
1999-03-12,SE-09,Sabah,N.30 Melalap,1,Kadoh Bin Agundong,2083,BN,25,4626
1999-03-12,SE-09,Sabah,N.30 Melalap,2,Lidoh Rabih @ George Rejos,14628,BEBAS,1,58
1999-03-12,SE-09,Sabah,N.30 Melalap,3,Jait Bin Mahat,14629,BEBAS,1,73
1999-03-12,SE-09,Sabah,N.30 Melalap,4,Edward Bin Sibin,14630,BERSEKUTU,49,337
1999-03-12,SE-09,Sabah,N.30 Melalap,5,Radin Malleh,2430,PBS,48,6886
1999-03-12,SE-09,Sabah,N.31 Kemabong,1,Rubin Bin Balang,4701,BN,25,4741
1999-03-12,SE-09,Sabah,N.31 Kemabong,2,David Bin Jani,14631,BERSEKUTU,49,274
1999-03-12,SE-09,Sabah,N.31 Kemabong,3,Esar Bin Andamas,14409,PBS,48,3905
1999-03-12,SE-09,Sabah,N.32 Sugut,1,Surady Bin Kayong,14481,BN,25,2405
1999-03-12,SE-09,Sabah,N.32 Sugut,2,Jamarudin Bin Madirin,14632,BERSEKUTU,49,216
1999-03-12,SE-09,Sabah,N.32 Sugut,3,Tuminggi @ Abd Mutalib Bin Daud,14633,BEBAS,1,75
1999-03-12,SE-09,Sabah,N.32 Sugut,4,Amran Bin Masrah,14634,BEBAS,1,48
1999-03-12,SE-09,Sabah,N.32 Sugut,5,Jublee Bin K K Zen,14021,PBS,48,2151
1999-03-12,SE-09,Sabah,N.33 Labuk,1,Liew Teck Khen @ Liaw Teck King,3138,BEBAS,1,393
